Trigger type: http
Traces: 999
 
Measured latencies:
20.0
24.0
16.0
17.0
14.0
22.0
19.0
15.0
33.0
24.0
33.0
28.0
15.0
35.0
23.0
43.0
22.0
19.0
27.0
21.0
12.0
38.0
24.0
23.0
17.0
27.0
16.0
15.0
32.0
27.0
18.0
38.0
25.0
18.0
24.0
17.0
17.0
27.0
23.0
25.0
31.0
26.0
15.0
13.0
22.0
27.0
18.0
25.0
22.0
24.0
34.0
23.0
19.0
30.0
17.0
13.0
17.0
24.0
25.0
13.0
31.0
24.0
32.0
29.0
14.0
21.0
16.0
18.0
26.0
17.0
28.0
33.0
22.0
27.0
21.0
23.0
19.0
35.0
14.0
19.0
29.0
19.0
23.0
22.0
26.0
22.0
14.0
33.0
34.0
27.0
17.0
19.0
29.0
23.0
19.0
20.0
34.0
23.0
26.0
20.0
18.0
21.0
26.0
7.0
3029.0
24.0
28.0
29.0
14.0
16.0
16.0
37.0
41.0
31.0
23.0
23.0
24.0
21.0
25.0
112.0
23.0
22.0
26.0
33.0
25.0
14.0
25.0
28.0
28.0
24.0
38.0
30.0
19.0
30.0
29.0
25.0
32.0
53.0
21.0
16.0
30.0
18.0
33.0
17.0
22.0
3038.0
15.0
26.0
20.0
22.0
18.0
31.0
27.0
14.0
31.0
27.0
24.0
27.0
20.0
15.0
13.0
28.0
20.0
16.0
17.0
34.0
18.0
21.0
37.0
21.0
32.0
20.0
26.0
23.0
26.0
15.0
21.0
22.0
37.0
27.0
17.0
29.0
26.0
24.0
26.0
15.0
15.0
40.0
31.0
27.0
14.0
20.0
36.0
24.0
39.0
24.0
25.0
32.0
18.0
12.0
31.0
14.0
19.0
17.0
28.0
24.0
20.0
34.0
19.0
19.0
18.0
40.0
25.0
26.0
24.0
22.0
25.0
28.0
33.0
20.0
20.0
16.0
26.0
29.0
26.0
16.0
27.0
19.0
26.0
16.0
24.0
14.0
23.0
8.0
20.0
13.0
21.0
17.0
16.0
23.0
15.0
35.0
22.0
28.0
16.0
16.0
18.0
25.0
32.0
97.0
17.0
35.0
25.0
87.0
17.0
19.0
30.0
31.0
28.0
25.0
16.0
20.0
18.0
27.0
23.0
21.0
28.0
28.0
29.0
24.0
25.0
34.0
31.0
35.0
39.0
27.0
22.0
19.0
28.0
14.0
18.0
31.0
36.0
22.0
20.0
24.0
38.0
30.0
26.0
30.0
28.0
29.0
17.0
28.0
34.0
34.0
33.0
23.0
32.0
20.0
27.0
3022.0
27.0
17.0
19.0
25.0
19.0
29.0
29.0
14.0
22.0
30.0
26.0
15.0
23.0
30.0
19.0
31.0
32.0
30.0
18.0
14.0
31.0
32.0
26.0
24.0
37.0
30.0
28.0
23.0
15.0
36.0
24.0
16.0
28.0
26.0
23.0
25.0
18.0
26.0
33.0
19.0
20.0
30.0
25.0
24.0
15.0
24.0
37.0
22.0
27.0
22.0
24.0
23.0
16.0
25.0
27.0
34.0
24.0
27.0
19.0
25.0
40.0
25.0
28.0
20.0
31.0
88.0
20.0
39.0
29.0
30.0
19.0
19.0
20.0
31.0
23.0
22.0
21.0
23.0
29.0
18.0
16.0
85.0
24.0
13.0
23.0
18.0
27.0
20.0
24.0
12.0
22.0
38.0
24.0
19.0
20.0
13.0
34.0
35.0
27.0
23.0
27.0
33.0
21.0
20.0
17.0
30.0
24.0
34.0
25.0
26.0
31.0
35.0
21.0
28.0
28.0
14.0
18.0
17.0
42.0
24.0
20.0
24.0
16.0
19.0
21.0
27.0
19.0
28.0
25.0
27.0
34.0
14.0
27.0
26.0
26.0
15.0
27.0
26.0
29.0
25.0
28.0
43.0
34.0
14.0
19.0
23.0
48.0
23.0
36.0
23.0
32.0
23.0
33.0
14.0
26.0
21.0
30.0
24.0
23.0
30.0
27.0
25.0
20.0
40.0
36.0
27.0
16.0
27.0
28.0
22.0
16.0
30.0
18.0
29.0
16.0
32.0
15.0
31.0
22.0
32.0
20.0
31.0
23.0
23.0
33.0
35.0
28.0
23.0
30.0
30.0
15.0
3103.0
20.0
22.0
29.0
40.0
19.0
38.0
21.0
11.0
23.0
22.0
37.0
27.0
24.0
18.0
21.0
16.0
28.0
27.0
14.0
26.0
22.0
23.0
33.0
18.0
17.0
37.0
29.0
34.0
26.0
27.0
26.0
23.0
14.0
36.0
20.0
19.0
23.0
20.0
15.0
23.0
24.0
37.0
16.0
21.0
27.0
25.0
28.0
23.0
22.0
21.0
23.0
32.0
27.0
29.0
34.0
17.0
16.0
17.0
29.0
24.0
25.0
23.0
17.0
15.0
24.0
23.0
25.0
21.0
31.0
28.0
25.0
26.0
47.0
30.0
24.0
25.0
18.0
3023.0
27.0
21.0
14.0
22.0
31.0
29.0
25.0
33.0
18.0
35.0
24.0
11.0
32.0
26.0
14.0
35.0
17.0
19.0
14.0
22.0
20.0
22.0
99.0
18.0
33.0
24.0
472.0
22.0
27.0
20.0
17.0
21.0
23.0
21.0
22.0
20.0
24.0
30.0
22.0
17.0
28.0
28.0
24.0
11.0
25.0
27.0
22.0
18.0
22.0
34.0
31.0
29.0
26.0
19.0
16.0
44.0
29.0
22.0
23.0
29.0
33.0
28.0
34.0
19.0
29.0
25.0
21.0
17.0
26.0
27.0
23.0
18.0
25.0
29.0
24.0
28.0
21.0
22.0
26.0
20.0
14.0
21.0
83.0
26.0
14.0
14.0
35.0
35.0
34.0
29.0
23.0
37.0
19.0
22.0
21.0
36.0
92.0
20.0
28.0
24.0
28.0
21.0
30.0
27.0
19.0
17.0
22.0
39.0
25.0
33.0
24.0
22.0
12.0
17.0
21.0
31.0
12.0
60.0
15.0
15.0
18.0
16.0
15.0
28.0
47.0
15.0
20.0
24.0
20.0
28.0
28.0
37.0
23.0
22.0
26.0
27.0
20.0
26.0
24.0
15.0
35.0
15.0
14.0
25.0
28.0
26.0
25.0
16.0
27.0
21.0
17.0
18.0
18.0
29.0
24.0
17.0
16.0
24.0
27.0
33.0
8.0
24.0
18.0
17.0
30.0
25.0
23.0
27.0
28.0
23.0
25.0
19.0
28.0
16.0
29.0
32.0
21.0
46.0
29.0
37.0
28.0
20.0
24.0
24.0
11.0
21.0
30.0
37.0
24.0
26.0
26.0
35.0
