Trigger type: http
Traces: 899
 
Measured latencies:
29.0
21.0
28.0
26.0
36.0
21.0
26.0
27.0
29.0
22.0
23.0
22.0
27.0
20.0
24.0
22.0
110.0
3032.0
32.0
41.0
34.0
33.0
48.0
33.0
27.0
18.0
42.0
31.0
41.0
42.0
34.0
41.0
57.0
22.0
21.0
33.0
29.0
29.0
19.0
42.0
24.0
31.0
33.0
33.0
26.0
117.0
34.0
31.0
21.0
111.0
20.0
50.0
116.0
29.0
17.0
33.0
31.0
32.0
31.0
26.0
29.0
35.0
28.0
31.0
46.0
53.0
103.0
31.0
37.0
30.0
31.0
24.0
21.0
36.0
44.0
32.0
34.0
110.0
27.0
22.0
27.0
28.0
35.0
32.0
21.0
20.0
27.0
20.0
32.0
99.0
130.0
40.0
27.0
25.0
35.0
44.0
28.0
91.0
41.0
30.0
26.0
36.0
28.0
24.0
33.0
24.0
33.0
17.0
39.0
37.0
44.0
3046.0
22.0
29.0
21.0
25.0
29.0
18.0
41.0
30.0
15.0
27.0
30.0
26.0
35.0
34.0
29.0
29.0
26.0
26.0
42.0
31.0
51.0
27.0
31.0
37.0
33.0
26.0
54.0
38.0
46.0
27.0
45.0
37.0
3020.0
130.0
25.0
108.0
24.0
29.0
39.0
44.0
30.0
27.0
48.0
45.0
18.0
28.0
35.0
38.0
32.0
22.0
29.0
105.0
24.0
46.0
40.0
20.0
21.0
28.0
32.0
27.0
24.0
18.0
30.0
30.0
25.0
47.0
20.0
28.0
26.0
21.0
23.0
19.0
139.0
23.0
40.0
34.0
48.0
30.0
22.0
26.0
37.0
43.0
37.0
31.0
40.0
34.0
29.0
32.0
28.0
55.0
26.0
21.0
29.0
25.0
40.0
40.0
18.0
25.0
119.0
36.0
24.0
41.0
30.0
115.0
32.0
26.0
26.0
31.0
29.0
31.0
19.0
31.0
19.0
31.0
34.0
31.0
32.0
38.0
33.0
28.0
38.0
1127.0
104.0
57.0
37.0
101.0
30.0
34.0
28.0
26.0
38.0
20.0
21.0
28.0
36.0
111.0
31.0
32.0
16.0
19.0
26.0
29.0
34.0
26.0
26.0
32.0
52.0
26.0
41.0
25.0
27.0
27.0
29.0
21.0
27.0
28.0
70.0
47.0
30.0
28.0
17.0
25.0
17.0
44.0
30.0
18.0
30.0
22.0
36.0
34.0
142.0
19.0
30.0
27.0
30.0
30.0
22.0
21.0
32.0
30.0
30.0
34.0
16.0
29.0
28.0
59.0
37.0
38.0
26.0
19.0
37.0
39.0
71.0
30.0
42.0
23.0
29.0
28.0
20.0
32.0
37.0
39.0
31.0
46.0
20.0
22.0
39.0
33.0
23.0
39.0
30.0
27.0
30.0
28.0
34.0
22.0
39.0
21.0
22.0
37.0
29.0
27.0
31.0
23.0
37.0
33.0
30.0
33.0
23.0
22.0
36.0
32.0
28.0
34.0
23.0
29.0
33.0
24.0
29.0
37.0
23.0
111.0
29.0
28.0
91.0
40.0
43.0
16.0
88.0
26.0
43.0
42.0
34.0
30.0
30.0
31.0
25.0
20.0
37.0
24.0
34.0
25.0
138.0
29.0
28.0
35.0
23.0
32.0
31.0
25.0
25.0
91.0
29.0
30.0
107.0
25.0
30.0
19.0
37.0
173.0
29.0
32.0
100.0
40.0
23.0
35.0
52.0
28.0
31.0
17.0
20.0
25.0
35.0
36.0
25.0
28.0
22.0
38.0
40.0
36.0
35.0
3066.0
33.0
112.0
41.0
34.0
39.0
32.0
25.0
26.0
33.0
37.0
38.0
34.0
107.0
23.0
30.0
21.0
40.0
40.0
27.0
37.0
30.0
37.0
27.0
41.0
19.0
37.0
24.0
17.0
35.0
31.0
29.0
36.0
122.0
36.0
24.0
24.0
29.0
22.0
20.0
21.0
40.0
39.0
26.0
40.0
31.0
39.0
34.0
29.0
25.0
29.0
31.0
25.0
15.0
27.0
20.0
48.0
18.0
46.0
37.0
21.0
23.0
23.0
40.0
124.0
119.0
23.0
37.0
30.0
37.0
33.0
40.0
36.0
44.0
22.0
37.0
26.0
28.0
29.0
20.0
27.0
30.0
29.0
28.0
27.0
34.0
29.0
25.0
26.0
36.0
37.0
36.0
31.0
27.0
35.0
112.0
47.0
32.0
22.0
37.0
20.0
27.0
19.0
24.0
32.0
29.0
30.0
39.0
21.0
35.0
34.0
34.0
39.0
42.0
25.0
35.0
19.0
35.0
19.0
29.0
99.0
33.0
31.0
31.0
31.0
30.0
28.0
30.0
31.0
18.0
29.0
163.0
16.0
22.0
18.0
31.0
23.0
125.0
41.0
23.0
19.0
29.0
20.0
34.0
17.0
39.0
24.0
32.0
42.0
34.0
33.0
26.0
21.0
26.0
85.0
28.0
21.0
35.0
31.0
23.0
31.0
40.0
34.0
153.0
32.0
28.0
18.0
37.0
24.0
45.0
47.0
36.0
18.0
110.0
27.0
37.0
31.0
41.0
113.0
26.0
19.0
19.0
25.0
25.0
34.0
18.0
29.0
28.0
28.0
33.0
26.0
18.0
36.0
34.0
18.0
30.0
28.0
22.0
25.0
21.0
36.0
19.0
205.0
34.0
28.0
29.0
35.0
38.0
30.0
31.0
35.0
23.0
29.0
110.0
36.0
30.0
21.0
24.0
32.0
97.0
27.0
28.0
3041.0
18.0
37.0
25.0
20.0
34.0
127.0
125.0
16.0
31.0
109.0
37.0
26.0
46.0
23.0
76.0
23.0
31.0
44.0
21.0
124.0
34.0
96.0
48.0
24.0
34.0
23.0
23.0
24.0
36.0
39.0
30.0
43.0
28.0
32.0
32.0
43.0
23.0
18.0
28.0
22.0
29.0
34.0
26.0
118.0
32.0
101.0
40.0
24.0
29.0
37.0
28.0
30.0
25.0
37.0
43.0
38.0
44.0
37.0
34.0
20.0
30.0
29.0
19.0
26.0
79.0
35.0
40.0
29.0
23.0
29.0
29.0
23.0
21.0
38.0
40.0
20.0
27.0
35.0
32.0
25.0
29.0
31.0
17.0
19.0
23.0
126.0
28.0
24.0
34.0
28.0
20.0
23.0
31.0
27.0
35.0
93.0
24.0
39.0
37.0
24.0
41.0
33.0
39.0
25.0
34.0
40.0
25.0
22.0
42.0
104.0
107.0
23.0
17.0
25.0
24.0
121.0
29.0
20.0
25.0
90.0
36.0
25.0
30.0
30.0
45.0
37.0
3031.0
22.0
20.0
35.0
36.0
15.0
18.0
28.0
22.0
34.0
29.0
37.0
30.0
27.0
29.0
28.0
112.0
23.0
36.0
23.0
35.0
33.0
28.0
124.0
47.0
39.0
22.0
24.0
36.0
27.0
32.0
15.0
15.0
17.0
28.0
41.0
28.0
21.0
35.0
27.0
49.0
218.0
27.0
33.0
19.0
34.0
16.0
20.0
28.0
22.0
27.0
24.0
111.0
27.0
18.0
40.0
21.0
101.0
28.0
44.0
46.0
31.0
33.0
30.0
40.0
32.0
53.0
25.0
32.0
154.0
18.0
25.0
30.0
26.0
34.0
50.0
117.0
3028.0
35.0
26.0
24.0
85.0
38.0
35.0
24.0
23.0
23.0
34.0
42.0
28.0
20.0
22.0
30.0
109.0
109.0
39.0
34.0
44.0
25.0
38.0
32.0
37.0
27.0
36.0
25.0
17.0
27.0
26.0
33.0
30.0
26.0
30.0
27.0
30.0
20.0
19.0
41.0
28.0
39.0
38.0
25.0
107.0
34.0
29.0
31.0
36.0
19.0
26.0
39.0
52.0
22.0
35.0
26.0
39.0
28.0
29.0
121.0
