Trigger type: http
Traces: 1000

Measured latencies:
1128.0
24.0
43.0
43.0
232.0
34.0
31.0
22.0
13.0
19.0
41.0
27.0
36.0
24.0
24.0
44.0
27.0
62.0
43.0
37.0
40.0
28.0
43.0
41.0
21.0
59.0
39.0
88.0
27.0
27.0
27.0
38.0
45.0
41.0
49.0
34.0
39.0
25.0
23.0
41.0
42.0
28.0
47.0
26.0
41.0
60.0
47.0
21.0
100.0
30.0
42.0
24.0
25.0
23.0
32.0
34.0
42.0
30.0
33.0
38.0
23.0
36.0
41.0
28.0
23.0
49.0
41.0
87.0
42.0
24.0
22.0
40.0
28.0
34.0
43.0
13.0
37.0
25.0
39.0
20.0
25.0
27.0
47.0
31.0
22.0
42.0
33.0
27.0
28.0
41.0
42.0
22.0
26.0
26.0
34.0
25.0
44.0
35.0
44.0
64.0
28.0
25.0
68.0
24.0
21.0
28.0
20.0
34.0
43.0
23.0
42.0
18.0
10.0
106.0
41.0
23.0
44.0
138.0
40.0
42.0
45.0
38.0
39.0
23.0
26.0
28.0
41.0
27.0
18.0
13.0
24.0
24.0
24.0
28.0
27.0
83.0
17.0
24.0
16.0
22.0
84.0
27.0
29.0
28.0
62.0
22.0
28.0
29.0
43.0
37.0
43.0
22.0
29.0
24.0
35.0
32.0
85.0
40.0
51.0
13.0
30.0
30.0
27.0
10.0
10.0
55.0
13.0
28.0
42.0
24.0
19.0
23.0
25.0
27.0
33.0
12.0
24.0
29.0
54.0
22.0
32.0
27.0
44.0
29.0
31.0
27.0
10.0
20.0
28.0
29.0
10.0
11.0
24.0
23.0
23.0
23.0
23.0
13.0
12.0
34.0
26.0
27.0
25.0
49.0
34.0
11.0
23.0
18.0
27.0
29.0
10.0
26.0
56.0
11.0
18.0
26.0
28.0
15.0
16.0
30.0
12.0
10.0
39.0
41.0
30.0
42.0
26.0
23.0
13.0
15.0
16.0
28.0
51.0
23.0
34.0
27.0
38.0
27.0
25.0
30.0
46.0
23.0
12.0
26.0
26.0
9.0
26.0
50.0
30.0
20.0
181.0
24.0
25.0
18.0
42.0
44.0
30.0
16.0
11.0
27.0
44.0
25.0
11.0
16.0
22.0
27.0
44.0
22.0
26.0
27.0
50.0
18.0
24.0
49.0
14.0
27.0
26.0
23.0
25.0
39.0
20.0
25.0
22.0
44.0
23.0
13.0
11.0
28.0
24.0
38.0
87.0
24.0
10.0
26.0
28.0
9.0
109.0
27.0
22.0
28.0
22.0
26.0
31.0
27.0
37.0
20.0
23.0
30.0
27.0
149.0
26.0
25.0
22.0
26.0
25.0
83.0
11.0
25.0
30.0
56.0
11.0
13.0
42.0
9.0
28.0
16.0
38.0
29.0
22.0
27.0
31.0
137.0
27.0
31.0
43.0
28.0
13.0
22.0
23.0
12.0
17.0
25.0
12.0
30.0
62.0
14.0
45.0
26.0
26.0
21.0
44.0
38.0
13.0
16.0
35.0
29.0
22.0
28.0
27.0
27.0
44.0
22.0
27.0
11.0
23.0
13.0
28.0
40.0
27.0
44.0
13.0
28.0
12.0
27.0
28.0
12.0
46.0
9.0
10.0
22.0
13.0
27.0
24.0
31.0
12.0
25.0
11.0
29.0
24.0
10.0
26.0
25.0
24.0
25.0
15.0
22.0
29.0
27.0
26.0
27.0
40.0
25.0
48.0
30.0
18.0
40.0
31.0
29.0
29.0
130.0
31.0
21.0
11.0
23.0
23.0
12.0
27.0
23.0
25.0
12.0
11.0
30.0
26.0
12.0
109.0
37.0
15.0
44.0
11.0
12.0
18.0
36.0
25.0
27.0
45.0
15.0
31.0
22.0
23.0
29.0
21.0
24.0
9.0
27.0
27.0
384.0
30.0
26.0
24.0
14.0
35.0
26.0
38.0
32.0
18.0
21.0
14.0
42.0
25.0
26.0
34.0
23.0
142.0
32.0
25.0
38.0
9.0
14.0
12.0
28.0
42.0
31.0
41.0
13.0
13.0
34.0
13.0
12.0
29.0
31.0
40.0
43.0
20.0
10.0
24.0
25.0
10.0
22.0
26.0
12.0
24.0
27.0
31.0
42.0
41.0
27.0
12.0
17.0
27.0
17.0
30.0
31.0
24.0
43.0
31.0
31.0
28.0
28.0
28.0
11.0
38.0
29.0
22.0
44.0
24.0
13.0
24.0
18.0
84.0
86.0
23.0
84.0
21.0
64.0
26.0
30.0
26.0
21.0
23.0
22.0
35.0
14.0
29.0
18.0
15.0
9.0
21.0
12.0
23.0
30.0
48.0
23.0
41.0
19.0
27.0
23.0
39.0
11.0
44.0
38.0
24.0
27.0
29.0
13.0
55.0
18.0
14.0
29.0
23.0
27.0
24.0
24.0
11.0
24.0
26.0
28.0
12.0
12.0
41.0
31.0
23.0
28.0
45.0
24.0
26.0
9.0
21.0
27.0
26.0
28.0
10.0
25.0
12.0
28.0
28.0
23.0
22.0
33.0
11.0
15.0
48.0
27.0
14.0
23.0
13.0
25.0
29.0
26.0
24.0
13.0
26.0
20.0
28.0
35.0
12.0
23.0
22.0
19.0
17.0
44.0
47.0
26.0
29.0
25.0
21.0
16.0
40.0
52.0
41.0
17.0
29.0
23.0
9.0
45.0
27.0
11.0
29.0
11.0
9.0
15.0
27.0
12.0
29.0
30.0
24.0
26.0
26.0
28.0
36.0
31.0
37.0
32.0
24.0
31.0
15.0
29.0
11.0
12.0
12.0
20.0
29.0
28.0
26.0
25.0
40.0
11.0
13.0
26.0
13.0
26.0
10.0
15.0
55.0
25.0
13.0
42.0
15.0
28.0
27.0
24.0
19.0
22.0
24.0
9.0
43.0
64.0
20.0
22.0
29.0
26.0
10.0
24.0
21.0
8.0
22.0
62.0
22.0
10.0
26.0
56.0
15.0
29.0
13.0
26.0
40.0
25.0
27.0
21.0
25.0
40.0
11.0
36.0
20.0
34.0
26.0
11.0
13.0
38.0
24.0
25.0
104.0
10.0
32.0
36.0
65.0
26.0
22.0
10.0
17.0
18.0
23.0
12.0
24.0
25.0
9.0
39.0
106.0
23.0
14.0
22.0
31.0
10.0
23.0
25.0
14.0
26.0
9.0
27.0
27.0
31.0
16.0
11.0
47.0
11.0
8.0
9.0
28.0
25.0
15.0
77.0
28.0
24.0
28.0
23.0
28.0
11.0
36.0
41.0
28.0
25.0
18.0
36.0
33.0
28.0
26.0
19.0
12.0
30.0
167.0
10.0
21.0
27.0
41.0
83.0
33.0
20.0
28.0
105.0
26.0
30.0
25.0
28.0
13.0
12.0
28.0
28.0
64.0
10.0
20.0
29.0
23.0
26.0
27.0
25.0
35.0
10.0
13.0
26.0
27.0
27.0
26.0
10.0
26.0
33.0
28.0
12.0
12.0
15.0
27.0
14.0
10.0
30.0
9.0
28.0
35.0
27.0
27.0
12.0
101.0
43.0
25.0
11.0
26.0
19.0
31.0
39.0
11.0
29.0
28.0
12.0
145.0
12.0
24.0
21.0
42.0
26.0
24.0
22.0
16.0
15.0
46.0
17.0
20.0
