Trigger type: http
Traces: 998

Measured latencies:
1053.0
205.0
61.0
60.0
48.0
38.0
45.0
37.0
34.0
54.0
66.0
37.0
34.0
32.0
30.0
47.0
36.0
63.0
70.0
34.0
32.0
33.0
37.0
30.0
63.0
230.0
48.0
34.0
62.0
48.0
33.0
35.0
34.0
35.0
34.0
44.0
59.0
31.0
33.0
33.0
35.0
64.0
35.0
48.0
45.0
33.0
36.0
78.0
31.0
52.0
33.0
49.0
32.0
36.0
35.0
51.0
53.0
118.0
50.0
50.0
44.0
30.0
117.0
38.0
48.0
35.0
35.0
34.0
37.0
30.0
37.0
87.0
37.0
35.0
42.0
35.0
48.0
34.0
42.0
35.0
35.0
41.0
58.0
36.0
35.0
48.0
57.0
39.0
39.0
51.0
37.0
50.0
31.0
61.0
40.0
44.0
44.0
36.0
35.0
36.0
34.0
32.0
50.0
80.0
33.0
53.0
47.0
38.0
119.0
40.0
44.0
33.0
95.0
49.0
32.0
39.0
81.0
32.0
40.0
58.0
33.0
31.0
34.0
37.0
48.0
31.0
30.0
33.0
30.0
30.0
41.0
67.0
32.0
33.0
43.0
31.0
32.0
49.0
50.0
47.0
30.0
30.0
39.0
130.0
32.0
56.0
33.0
39.0
38.0
53.0
36.0
49.0
33.0
46.0
32.0
37.0
37.0
37.0
34.0
32.0
58.0
34.0
41.0
57.0
37.0
79.0
47.0
43.0
36.0
60.0
36.0
42.0
50.0
36.0
37.0
54.0
29.0
32.0
36.0
30.0
31.0
40.0
39.0
32.0
35.0
32.0
38.0
34.0
35.0
33.0
54.0
53.0
42.0
36.0
37.0
51.0
60.0
40.0
32.0
35.0
39.0
36.0
31.0
37.0
54.0
31.0
110.0
43.0
30.0
39.0
36.0
35.0
31.0
40.0
36.0
31.0
52.0
40.0
34.0
41.0
73.0
37.0
33.0
56.0
59.0
39.0
37.0
32.0
52.0
50.0
30.0
60.0
33.0
32.0
63.0
33.0
40.0
30.0
30.0
39.0
52.0
40.0
34.0
33.0
40.0
52.0
50.0
54.0
30.0
32.0
33.0
42.0
38.0
33.0
65.0
194.0
32.0
47.0
51.0
32.0
39.0
32.0
31.0
44.0
30.0
43.0
33.0
43.0
38.0
45.0
39.0
50.0
62.0
39.0
36.0
44.0
53.0
33.0
49.0
40.0
41.0
38.0
32.0
52.0
41.0
42.0
45.0
39.0
51.0
45.0
42.0
30.0
50.0
67.0
36.0
32.0
37.0
50.0
31.0
48.0
48.0
35.0
49.0
30.0
54.0
42.0
60.0
32.0
50.0
36.0
31.0
190.0
30.0
33.0
32.0
31.0
77.0
33.0
37.0
48.0
35.0
41.0
41.0
38.0
39.0
44.0
41.0
52.0
53.0
42.0
54.0
35.0
43.0
32.0
52.0
44.0
41.0
60.0
31.0
73.0
39.0
45.0
30.0
61.0
35.0
37.0
36.0
32.0
32.0
31.0
42.0
32.0
48.0
34.0
30.0
50.0
30.0
34.0
50.0
38.0
31.0
37.0
60.0
63.0
46.0
40.0
40.0
59.0
51.0
47.0
35.0
40.0
52.0
33.0
34.0
70.0
37.0
40.0
40.0
38.0
50.0
61.0
30.0
36.0
38.0
48.0
33.0
41.0
38.0
38.0
30.0
43.0
40.0
47.0
48.0
50.0
