Trigger type: http
Traces: 996

Measured latencies:
150.0
51.0
32.0
51.0
32.0
33.0
51.0
43.0
52.0
30.0
45.0
29.0
47.0
41.0
31.0
32.0
31.0
31.0
29.0
33.0
47.0
48.0
50.0
35.0
43.0
48.0
33.0
47.0
171.0
31.0
50.0
33.0
40.0
33.0
48.0
54.0
30.0
31.0
82.0
63.0
65.0
40.0
43.0
67.0
36.0
30.0
72.0
44.0
32.0
48.0
47.0
30.0
30.0
46.0
51.0
32.0
37.0
29.0
49.0
97.0
31.0
41.0
89.0
45.0
35.0
29.0
30.0
48.0
31.0
43.0
30.0
37.0
48.0
31.0
33.0
60.0
34.0
29.0
33.0
136.0
41.0
45.0
47.0
68.0
30.0
35.0
29.0
46.0
49.0
35.0
30.0
31.0
30.0
49.0
29.0
50.0
38.0
40.0
70.0
32.0
30.0
29.0
55.0
31.0
30.0
41.0
36.0
44.0
105.0
42.0
41.0
50.0
39.0
31.0
91.0
37.0
29.0
30.0
118.0
46.0
48.0
30.0
32.0
42.0
29.0
42.0
48.0
62.0
34.0
41.0
29.0
53.0
36.0
33.0
67.0
35.0
52.0
43.0
45.0
45.0
140.0
39.0
46.0
31.0
29.0
46.0
38.0
55.0
29.0
40.0
32.0
49.0
31.0
33.0
36.0
29.0
30.0
47.0
32.0
32.0
39.0
43.0
46.0
35.0
36.0
37.0
34.0
38.0
43.0
42.0
50.0
29.0
53.0
35.0
48.0
34.0
35.0
32.0
47.0
30.0
32.0
53.0
47.0
40.0
41.0
36.0
32.0
42.0
31.0
33.0
33.0
30.0
44.0
41.0
31.0
44.0
47.0
31.0
36.0
40.0
30.0
30.0
36.0
32.0
33.0
30.0
40.0
36.0
48.0
41.0
32.0
32.0
41.0
58.0
44.0
30.0
30.0
31.0
31.0
44.0
29.0
31.0
36.0
30.0
53.0
29.0
31.0
30.0
32.0
28.0
47.0
33.0
32.0
30.0
48.0
32.0
40.0
40.0
47.0
30.0
43.0
47.0
30.0
38.0
29.0
31.0
32.0
34.0
34.0
37.0
31.0
28.0
30.0
29.0
42.0
33.0
30.0
30.0
28.0
33.0
28.0
56.0
59.0
43.0
31.0
28.0
38.0
28.0
28.0
40.0
31.0
28.0
30.0
36.0
28.0
29.0
36.0
39.0
29.0
29.0
31.0
35.0
29.0
56.0
29.0
28.0
30.0
46.0
28.0
45.0
35.0
37.0
40.0
41.0
36.0
30.0
43.0
43.0
38.0
38.0
36.0
30.0
29.0
34.0
33.0
65.0
29.0
191.0
37.0
45.0
29.0
32.0
40.0
33.0
38.0
38.0
40.0
33.0
38.0
29.0
32.0
38.0
35.0
30.0
33.0
46.0
30.0
29.0
39.0
40.0
34.0
42.0
44.0
92.0
39.0
31.0
44.0
29.0
37.0
29.0
42.0
41.0
29.0
49.0
39.0
38.0
36.0
46.0
46.0
30.0
47.0
45.0
29.0
32.0
43.0
37.0
37.0
31.0
29.0
29.0
36.0
31.0
31.0
122.0
28.0
32.0
41.0
35.0
29.0
47.0
37.0
35.0
36.0
29.0
32.0
34.0
37.0
41.0
40.0
42.0
41.0
54.0
40.0
32.0
28.0
29.0
29.0
47.0
37.0
47.0
38.0
30.0
32.0
29.0
45.0
47.0
31.0
43.0
38.0
37.0
33.0
30.0
30.0
27.0
28.0
33.0
31.0
29.0
31.0
41.0
37.0
31.0
44.0
29.0
36.0
29.0
54.0
38.0
30.0
29.0
34.0
31.0
32.0
31.0
47.0
33.0
28.0
35.0
32.0
105.0
111.0
43.0
45.0
29.0
28.0
31.0
37.0
50.0
30.0
30.0
29.0
31.0
30.0
32.0
29.0
29.0
48.0
29.0
33.0
34.0
32.0
108.0
50.0
33.0
40.0
30.0
29.0
37.0
38.0
35.0
38.0
30.0
33.0
37.0
90.0
41.0
29.0
54.0
33.0
29.0
148.0
44.0
33.0
42.0
31.0
35.0
29.0
36.0
31.0
30.0
34.0
40.0
32.0
33.0
31.0
41.0
31.0
45.0
33.0
29.0
48.0
42.0
29.0
43.0
30.0
37.0
30.0
30.0
45.0
30.0
34.0
74.0
35.0
13.0
26.0
13.0
33.0
28.0
10.0
9.0
35.0
49.0
25.0
27.0
128.0
9.0
28.0
9.0
43.0
20.0
21.0
13.0
27.0
9.0
10.0
43.0
9.0
22.0
29.0
9.0
26.0
26.0
26.0
20.0
27.0
9.0
27.0
31.0
28.0
11.0
10.0
10.0
14.0
124.0
18.0
9.0
12.0
9.0
27.0
30.0
26.0
21.0
28.0
10.0
26.0
10.0
31.0
9.0
27.0
10.0
26.0
25.0
10.0
28.0
32.0
8.0
49.0
10.0
24.0
9.0
10.0
28.0
21.0
11.0
24.0
24.0
42.0
25.0
25.0
11.0
28.0
12.0
11.0
11.0
27.0
9.0
17.0
9.0
25.0
28.0
9.0
13.0
10.0
12.0
14.0
20.0
9.0
28.0
27.0
18.0
45.0
24.0
10.0
25.0
27.0
10.0
15.0
11.0
12.0
10.0
11.0
12.0
19.0
13.0
10.0
20.0
10.0
12.0
9.0
29.0
12.0
26.0
12.0
24.0
24.0
11.0
15.0
24.0
27.0
26.0
11.0
27.0
18.0
10.0
26.0
12.0
26.0
23.0
27.0
26.0
13.0
12.0
11.0
9.0
25.0
26.0
43.0
12.0
12.0
16.0
12.0
24.0
24.0
12.0
13.0
12.0
10.0
26.0
11.0
83.0
11.0
84.0
66.0
64.0
10.0
10.0
66.0
64.0
27.0
23.0
10.0
26.0
63.0
11.0
12.0
64.0
44.0
83.0
64.0
10.0
139.0
84.0
17.0
12.0
12.0
11.0
27.0
27.0
64.0
44.0
27.0
63.0
102.0
49.0
25.0
21.0
83.0
27.0
12.0
67.0
27.0
84.0
9.0
63.0
51.0
48.0
13.0
84.0
43.0
11.0
11.0
64.0
64.0
13.0
63.0
11.0
10.0
10.0
87.0
65.0
9.0
48.0
25.0
26.0
124.0
64.0
28.0
27.0
24.0
44.0
23.0
64.0
11.0
25.0
26.0
44.0
66.0
10.0
44.0
47.0
65.0
10.0
12.0
10.0
13.0
10.0
43.0
44.0
64.0
36.0
106.0
13.0
13.0
34.0
11.0
63.0
12.0
65.0
65.0
48.0
10.0
67.0
11.0
12.0
9.0
64.0
23.0
63.0
9.0
12.0
262.0
11.0
62.0
82.0
31.0
29.0
17.0
9.0
27.0
10.0
43.0
64.0
50.0
24.0
11.0
10.0
12.0
16.0
11.0
10.0
58.0
9.0
8.0
10.0
63.0
51.0
44.0
11.0
9.0
42.0
47.0
25.0
64.0
63.0
16.0
12.0
63.0
65.0
28.0
83.0
11.0
64.0
17.0
10.0
63.0
12.0
48.0
9.0
104.0
28.0
64.0
13.0
46.0
13.0
63.0
11.0
124.0
27.0
11.0
31.0
10.0
63.0
63.0
63.0
26.0
64.0
9.0
23.0
21.0
65.0
9.0
11.0
11.0
71.0
63.0
64.0
13.0
63.0
11.0
9.0
62.0
83.0
10.0
105.0
9.0
44.0
25.0
28.0
10.0
28.0
63.0
23.0
10.0
29.0
64.0
47.0
27.0
11.0
10.0
23.0
62.0
43.0
64.0
29.0
62.0
22.0
83.0
12.0
11.0
63.0
11.0
242.0
53.0
72.0
85.0
122.0
63.0
